날짜,기업명,긍정,부정,중립,전체뉴스수,감성_긍정비율,감성_부정비율
2024-07-30,HD한국조선해양,24,13,3,40,0.6486486311176046,0.35135134185536915
2024-07-30,HD현대마린솔루션,11,4,5,20,0.7333332844444478,0.2666666488888901
2024-07-30,HD현대마린엔진,31,2,0,33,0.9393939109274573,0.060606058769513374
2024-07-30,HD현대미포,8,12,3,23,0.399999980000001,0.5999999700000015
2024-07-30,HD현대중공업,63,14,10,87,0.8181818075560805,0.18181817945690676
2024-07-30,STX엔진,1,0,0,1,0.9999990000010001,0.0
2024-07-30,삼성중공업,13,14,6,33,0.48148146364883465,0.5185184993141296
2024-07-30,세진중공업,1,1,0,2,0.499999750000125,0.499999750000125
2024-07-30,한국카본,1,1,0,2,0.499999750000125,0.499999750000125
2024-07-30,한화엔진,16,5,1,22,0.7619047256235845,0.23809522675737013
2024-07-30,한화오션,48,20,8,76,0.7058823425605538,0.2941176427335641
2024-07-31,HD한국조선해양,12,13,5,30,0.4799999808000007,0.5199999792000009
2024-07-31,HD현대마린솔루션,6,4,4,14,0.599999940000006,0.39999996000000404
2024-07-31,HD현대마린엔진,8,3,0,11,0.7272726611570308,0.2727272479338866
2024-07-31,HD현대미포,4,11,3,18,0.2666666488888901,0.7333332844444478
2024-07-31,HD현대중공업,21,17,7,45,0.5526315644044325,0.4473684092797787
2024-07-31,STX엔진,0,2,0,2,0.0,0.99999950000025
2024-07-31,삼성중공업,12,5,7,24,0.7058823114186875,0.2941176297577865
2024-07-31,세진중공업,0,1,0,1,0.0,0.9999990000010001
2024-07-31,한국카본,1,1,0,2,0.499999750000125,0.499999750000125
2024-07-31,한화엔진,14,8,0,22,0.6363636074380178,0.36363634710743875
2024-07-31,한화오션,24,12,9,45,0.6666666481481487,0.33333332407407434
2024-08-01,HD한국조선해양,12,10,5,27,0.5454545206611581,0.4545454338842984
2024-08-01,HD현대마린솔루션,4,1,1,6,0.799999840000032,0.199999960000008
2024-08-01,HD현대마린엔진,1,1,2,4,0.499999750000125,0.499999750000125
2024-08-01,HD현대미포,4,6,2,12,0.39999996000000404,0.599999940000006
2024-08-01,HD현대중공업,21,14,5,40,0.5999999828571434,0.39999998857142893
2024-08-01,STX엔진,0,2,1,3,0.0,0.99999950000025
2024-08-01,삼성중공업,12,10,5,27,0.5454545206611581,0.4545454338842984
2024-08-01,세진중공업,0,4,0,4,0.0,0.9999997500000625
2024-08-01,한국카본,2,7,0,9,0.22222219753086697,0.7777776913580343
2024-08-01,한화엔진,11,6,3,20,0.6470587854671302,0.35294115570934376
2024-08-01,한화오션,25,21,6,52,0.5434782490548207,0.4565217292060494
2024-08-02,HD한국조선해양,14,9,5,28,0.6086956257088858,0.39130433081285515
2024-08-02,HD현대마린솔루션,8,2,2,12,0.7999999200000081,0.19999998000000202
2024-08-02,HD현대마린엔진,10,3,0,13,0.7692307100591762,0.23076921301775286
2024-08-02,HD현대미포,11,3,1,15,0.7857142295918408,0.21428569897959293
2024-08-02,HD현대중공업,19,4,12,35,0.8260869206049165,0.17391303591682453
2024-08-02,STX엔진,2,3,0,5,0.399999920000016,0.599999880000024
2024-08-02,삼성중공업,16,7,9,32,0.6956521436672981,0.3043478128544429
2024-08-02,세진중공업,8,4,0,12,0.6666666111111158,0.3333333055555579
2024-08-02,한국카본,12,3,0,15,0.7999999466666703,0.19999998666666757
2024-08-02,한화엔진,12,7,3,22,0.6315789141274255,0.36842103324099823
2024-08-02,한화오션,20,10,10,40,0.6666666444444451,0.33333332222222256
2024-08-03,HD한국조선해양,4,6,3,13,0.39999996000000404,0.599999940000006
2024-08-03,HD현대마린솔루션,3,2,0,5,0.599999880000024,0.399999920000016
2024-08-03,HD현대마린엔진,3,2,0,5,0.599999880000024,0.399999920000016
2024-08-03,HD현대미포,1,3,1,5,0.24999993750001562,0.7499998125000469
2024-08-03,HD현대중공업,6,4,2,12,0.599999940000006,0.39999996000000404
2024-08-03,STX엔진,0,0,1,1,0.0,0.0
2024-08-03,삼성중공업,3,5,6,14,0.3749999531250059,0.6249999218750099
2024-08-03,세진중공업,1,3,0,4,0.24999993750001562,0.7499998125000469
2024-08-03,한국카본,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-08-03,한화엔진,3,3,1,7,0.49999991666668053,0.49999991666668053
2024-08-03,한화오션,6,5,7,18,0.5454544958677732,0.4545454132231443
2024-08-04,HD한국조선해양,2,5,5,12,0.285714244897965,0.7142856122449125
2024-08-04,HD현대마린솔루션,2,1,2,5,0.6666664444445185,0.33333322222225925
2024-08-04,HD현대마린엔진,0,1,0,1,0.0,0.9999990000010001
2024-08-04,HD현대미포,1,3,6,10,0.24999993750001562,0.7499998125000469
2024-08-04,HD현대중공업,4,3,9,16,0.57142848979593,0.4285713673469475
2024-08-04,STX엔진,0,1,0,1,0.0,0.9999990000010001
2024-08-04,삼성중공업,4,5,4,13,0.44444439506173394,0.5555554938271674
2024-08-04,세진중공업,2,3,0,5,0.399999920000016,0.599999880000024
2024-08-04,한국카본,1,2,1,4,0.33333322222225925,0.6666664444445185
2024-08-04,한화엔진,2,3,0,5,0.399999920000016,0.599999880000024
2024-08-04,한화오션,6,2,6,14,0.7499999062500118,0.24999996875000394
2024-08-05,HD한국조선해양,11,5,26,42,0.6874999570312527,0.3124999804687512
2024-08-05,HD현대마린솔루션,2,1,2,5,0.6666664444445185,0.33333322222225925
2024-08-05,HD현대마린엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-08-05,HD현대미포,7,1,15,23,0.8749998906250137,0.12499998437500197
2024-08-05,HD현대중공업,14,6,32,52,0.6999999650000017,0.29999998500000075
2024-08-05,STX엔진,0,1,0,1,0.0,0.9999990000010001
2024-08-05,삼성중공업,14,4,17,35,0.7777777345679036,0.2222222098765439
2024-08-05,한국카본,2,0,0,2,0.99999950000025,0.0
2024-08-05,한화엔진,2,2,1,5,0.49999987500003124,0.49999987500003124
2024-08-05,한화오션,16,3,20,39,0.8421052188365674,0.15789472853185638
2024-08-06,HD한국조선해양,12,40,9,61,0.23076922633136104,0.7692307544378701
2024-08-06,HD현대마린솔루션,3,1,1,5,0.7499998125000469,0.24999993750001562
2024-08-06,HD현대마린엔진,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-08-06,HD현대미포,4,16,3,23,0.1999999900000005,0.799999960000002
2024-08-06,HD현대중공업,17,41,9,67,0.29310344322235443,0.7068965395362666
2024-08-06,STX엔진,0,2,0,2,0.0,0.99999950000025
2024-08-06,삼성중공업,6,32,8,46,0.15789473268698073,0.8421052409972306
2024-08-06,세진중공업,1,1,0,2,0.499999750000125,0.499999750000125
2024-08-06,한국카본,0,1,0,1,0.0,0.9999990000010001
2024-08-06,한화엔진,10,9,2,21,0.5263157617728547,0.47368418559556913
2024-08-06,한화오션,13,30,9,52,0.30232557436452157,0.697674402379665
2024-08-07,HD한국조선해양,42,9,6,57,0.8235293956170707,0.1764705847750866
2024-08-07,HD현대마린솔루션,3,0,1,4,0.9999996666667778,0.0
2024-08-07,HD현대마린엔진,2,0,0,2,0.99999950000025,0.0
2024-08-07,HD현대미포,9,6,2,17,0.5999999600000027,0.39999997333333515
2024-08-07,HD현대중공업,40,10,11,61,0.7999999840000004,0.1999999960000001
2024-08-07,STX엔진,0,1,0,1,0.0,0.9999990000010001
2024-08-07,삼성중공업,24,8,6,38,0.7499999765625008,0.24999999218750027
2024-08-07,세진중공업,1,0,0,1,0.9999990000010001,0.0
2024-08-07,한화엔진,9,4,2,15,0.6923076390532585,0.3076922840236705
2024-08-07,한화오션,24,8,5,37,0.7499999765625008,0.24999999218750027
2024-08-08,HD한국조선해양,6,8,20,34,0.42857139795918586,0.5714285306122479
2024-08-08,HD현대마린솔루션,2,1,5,8,0.6666664444445185,0.33333322222225925
2024-08-08,HD현대마린엔진,2,1,1,4,0.6666664444445185,0.33333322222225925
2024-08-08,HD현대미포,6,1,8,15,0.857142734693895,0.1428571224489825
2024-08-08,HD현대중공업,13,6,17,36,0.684210490304711,0.31578945706371275
2024-08-08,STX엔진,0,1,0,1,0.0,0.9999990000010001
2024-08-08,삼성중공업,25,8,8,41,0.7575757346189171,0.2424242350780535
2024-08-08,세진중공업,2,2,0,4,0.49999987500003124,0.49999987500003124
2024-08-08,한국카본,1,1,0,2,0.499999750000125,0.499999750000125
2024-08-08,한화엔진,6,0,4,10,0.9999998333333611,0.0
2024-08-08,한화오션,15,4,10,29,0.7894736426592819,0.21052630470914185
2024-08-09,HD한국조선해양,21,14,3,38,0.5999999828571434,0.39999998857142893
2024-08-09,HD현대마린솔루션,5,4,2,11,0.5555554938271674,0.44444439506173394
2024-08-09,HD현대미포,35,3,2,40,0.9210526073407209,0.07894736634349037
2024-08-09,HD현대중공업,26,10,7,43,0.7222222021604945,0.2777777700617286
2024-08-09,삼성중공업,12,5,3,20,0.7058823114186875,0.2941176297577865
2024-08-09,한국카본,1,0,0,1,0.9999990000010001,0.0
2024-08-09,한화엔진,7,3,4,14,0.699999930000007,0.299999970000003
2024-08-09,한화오션,13,6,5,24,0.684210490304711,0.31578945706371275
2024-08-10,HD한국조선해양,5,2,0,7,0.7142856122449125,0.285714244897965
2024-08-10,HD현대마린솔루션,1,0,1,2,0.9999990000010001,0.0
2024-08-10,HD현대미포,2,0,0,2,0.99999950000025,0.0
2024-08-10,HD현대중공업,6,1,1,8,0.857142734693895,0.1428571224489825
2024-08-10,삼성중공업,3,1,1,5,0.7499998125000469,0.24999993750001562
2024-08-10,세진중공업,1,0,0,1,0.9999990000010001,0.0
2024-08-10,한화엔진,3,1,0,4,0.7499998125000469,0.24999993750001562
2024-08-10,한화오션,4,1,1,6,0.799999840000032,0.199999960000008
2024-08-11,HD한국조선해양,4,4,2,10,0.4999999375000079,0.4999999375000079
2024-08-11,HD현대마린솔루션,7,4,1,12,0.636363578512402,0.3636363305785154
2024-08-11,HD현대마린엔진,11,0,0,11,0.9999999090909174,0.0
2024-08-11,HD현대미포,6,0,1,7,0.9999998333333611,0.0
2024-08-11,HD현대중공업,10,2,4,16,0.8333332638888947,0.16666665277777895
2024-08-11,삼성중공업,2,2,2,6,0.49999987500003124,0.49999987500003124
2024-08-11,세진중공업,1,0,0,1,0.9999990000010001,0.0
2024-08-11,한화엔진,4,2,0,6,0.6666665555555741,0.33333327777778704
2024-08-11,한화오션,4,3,5,12,0.57142848979593,0.4285713673469475
2024-08-12,HD한국조선해양,8,15,2,25,0.34782607183364905,0.6521738846880919
2024-08-12,HD현대마린솔루션,9,2,0,11,0.8181817438016598,0.1818181652892577
2024-08-12,HD현대마린엔진,9,1,0,10,0.8999999100000091,0.09999999000000101
2024-08-12,HD현대미포,9,3,0,12,0.7499999375000053,0.2499999791666684
2024-08-12,HD현대중공업,18,13,1,32,0.5806451425598341,0.4193548251821024
2024-08-12,삼성중공업,9,11,0,20,0.4499999775000011,0.5499999725000013
2024-08-12,한화엔진,4,1,0,5,0.799999840000032,0.199999960000008
2024-08-12,한화오션,20,7,5,32,0.7407407133058995,0.2592592496570648
2024-08-13,HD한국조선해양,6,9,6,21,0.39999997333333515,0.5999999600000027
2024-08-13,HD현대마린솔루션,9,1,3,13,0.8999999100000091,0.09999999000000101
2024-08-13,HD현대마린엔진,4,0,0,4,0.9999997500000625,0.0
2024-08-13,HD현대미포,6,3,5,14,0.6666665925926009,0.33333329629630043
2024-08-13,HD현대중공업,11,7,5,23,0.6111110771604957,0.3888888672839518
2024-08-13,STX엔진,0,1,1,2,0.0,0.9999990000010001
2024-08-13,삼성중공업,8,8,7,23,0.4999999687500019,0.4999999687500019
2024-08-13,한화엔진,6,2,2,10,0.7499999062500118,0.24999996875000394
2024-08-13,한화오션,16,6,5,27,0.7272726942148775,0.27272726033057904
2024-08-14,HD한국조선해양,20,12,2,34,0.6249999804687506,0.3749999882812504
2024-08-14,HD현대마린솔루션,9,2,2,13,0.8181817438016598,0.1818181652892577
2024-08-14,HD현대마린엔진,12,1,0,13,0.9230768520710114,0.07692307100591762
2024-08-14,HD현대미포,16,2,0,18,0.8888888395061756,0.11111110493827195
2024-08-14,HD현대중공업,19,3,2,24,0.863636324380167,0.13636363016528952
2024-08-14,STX엔진,2,1,1,4,0.6666664444445185,0.33333322222225925
2024-08-14,삼성중공업,16,5,3,24,0.7619047256235845,0.23809522675737013
2024-08-14,세진중공업,10,2,0,12,0.8333332638888947,0.16666665277777895
2024-08-14,한국카본,9,1,0,10,0.8999999100000091,0.09999999000000101
2024-08-14,한화엔진,14,2,0,16,0.8749999453125034,0.12499999218750048
2024-08-14,한화오션,46,5,8,59,0.9019607666282203,0.09803921376393698
2024-08-15,HD한국조선해양,4,6,1,11,0.39999996000000404,0.599999940000006
2024-08-15,HD현대마린솔루션,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-08-15,HD현대마린엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-08-15,HD현대미포,4,2,2,8,0.6666665555555741,0.33333327777778704
2024-08-15,HD현대중공업,9,2,2,13,0.8181817438016598,0.1818181652892577
2024-08-15,STX엔진,0,1,0,1,0.0,0.9999990000010001
2024-08-15,삼성중공업,6,3,2,11,0.6666665925926009,0.33333329629630043
2024-08-15,세진중공업,5,2,0,7,0.7142856122449125,0.285714244897965
2024-08-15,한국카본,2,2,0,4,0.49999987500003124,0.49999987500003124
2024-08-15,한화엔진,2,3,0,5,0.399999920000016,0.599999880000024
2024-08-15,한화오션,9,3,3,15,0.7499999375000053,0.2499999791666684
2024-08-16,HD한국조선해양,14,10,2,26,0.5833333090277788,0.41666664930555625
2024-08-16,HD현대마린솔루션,2,1,1,4,0.6666664444445185,0.33333322222225925
2024-08-16,HD현대마린엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-08-16,HD현대미포,10,2,2,14,0.8333332638888947,0.16666665277777895
2024-08-16,HD현대중공업,20,9,4,33,0.689655148632581,0.3103448168846615
2024-08-16,STX엔진,3,7,0,10,0.299999970000003,0.699999930000007
2024-08-16,삼성중공업,14,6,5,25,0.6999999650000017,0.29999998500000075
2024-08-16,세진중공업,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-08-16,한국카본,0,4,0,4,0.0,0.9999997500000625
2024-08-16,한화엔진,9,2,0,11,0.8181817438016598,0.1818181652892577
2024-08-16,한화오션,20,4,6,30,0.8333332986111125,0.1666666597222225
2024-08-17,HD한국조선해양,4,3,0,7,0.57142848979593,0.4285713673469475
2024-08-17,HD현대마린엔진,1,0,0,1,0.9999990000010001,0.0
2024-08-17,HD현대미포,0,1,0,1,0.0,0.9999990000010001
2024-08-17,HD현대중공업,4,2,0,6,0.6666665555555741,0.33333327777778704
2024-08-17,STX엔진,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-08-17,삼성중공업,1,1,0,2,0.499999750000125,0.499999750000125
2024-08-17,세진중공업,1,1,0,2,0.499999750000125,0.499999750000125
2024-08-17,한화엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-08-17,한화오션,3,2,0,5,0.599999880000024,0.399999920000016
2024-08-18,HD한국조선해양,10,4,5,19,0.7142856632653098,0.2857142653061239
2024-08-18,HD현대마린솔루션,2,0,0,2,0.99999950000025,0.0
2024-08-18,HD현대마린엔진,0,1,0,1,0.0,0.9999990000010001
2024-08-18,HD현대미포,3,1,6,10,0.7499998125000469,0.24999993750001562
2024-08-18,HD현대중공업,5,1,7,13,0.8333331944444675,0.16666663888889352
2024-08-18,STX엔진,1,0,0,1,0.9999990000010001,0.0
2024-08-18,삼성중공업,8,3,3,14,0.7272726611570308,0.2727272479338866
2024-08-18,한국카본,0,1,0,1,0.0,0.9999990000010001
2024-08-18,한화엔진,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-08-18,한화오션,8,4,5,17,0.6666666111111158,0.3333333055555579
2024-08-19,HD한국조선해양,11,10,9,30,0.5238094988662143,0.47619045351474026
2024-08-19,HD현대마린솔루션,3,0,1,4,0.9999996666667778,0.0
2024-08-19,HD현대미포,7,4,9,20,0.636363578512402,0.3636363305785154
2024-08-19,HD현대중공업,15,10,15,40,0.599999976000001,0.39999998400000064
2024-08-19,STX엔진,2,2,1,5,0.49999987500003124,0.49999987500003124
2024-08-19,삼성중공업,5,6,10,21,0.4545454132231443,0.5454544958677732
2024-08-19,한국카본,2,0,0,2,0.99999950000025,0.0
2024-08-19,한화엔진,7,2,1,10,0.7777776913580343,0.22222219753086697
2024-08-19,한화오션,19,10,7,36,0.655172391200952,0.3448275743162905
2024-08-20,HD한국조선해양,13,7,0,20,0.6499999675000016,0.34999998250000086
2024-08-20,HD현대마린솔루션,6,0,0,6,0.9999998333333611,0.0
2024-08-20,HD현대마린엔진,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-08-20,HD현대미포,8,1,0,9,0.8888887901234679,0.11111109876543349
2024-08-20,HD현대중공업,17,11,5,33,0.6071428354591845,0.3928571288265311
2024-08-20,STX엔진,5,0,1,6,0.99999980000004,0.0
2024-08-20,삼성중공업,15,5,5,25,0.7499999625000018,0.2499999875000006
2024-08-20,세진중공업,0,1,0,1,0.0,0.9999990000010001
2024-08-20,한국카본,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-08-20,한화엔진,17,1,2,20,0.9444443919753115,0.055555552469135974
2024-08-20,한화오션,16,8,7,31,0.66666663888889,0.333333319444445
2024-08-21,HD한국조선해양,16,7,5,28,0.6956521436672981,0.3043478128544429
2024-08-21,HD현대마린솔루션,9,3,0,12,0.7499999375000053,0.2499999791666684
2024-08-21,HD현대마린엔진,9,2,0,11,0.8181817438016598,0.1818181652892577
2024-08-21,HD현대미포,13,4,0,17,0.7647058373702448,0.23529410380622917
2024-08-21,HD현대중공업,31,11,7,49,0.7380952205215424,0.2619047556689344
2024-08-21,STX엔진,2,0,0,2,0.99999950000025,0.0
2024-08-21,삼성중공업,20,7,8,35,0.7407407133058995,0.2592592496570648
2024-08-21,세진중공업,10,1,0,11,0.9090908264462886,0.09090908264462885
2024-08-21,한국카본,10,2,0,12,0.8333332638888947,0.16666665277777895
2024-08-21,한화엔진,15,5,1,21,0.7499999625000018,0.2499999875000006
2024-08-21,한화오션,28,6,10,44,0.8235293875432533,0.17647058304498286
2024-08-22,HD한국조선해양,15,10,6,31,0.599999976000001,0.39999998400000064
2024-08-22,HD현대마린솔루션,5,1,2,8,0.8333331944444675,0.16666663888889352
2024-08-22,HD현대마린엔진,5,1,0,6,0.8333331944444675,0.16666663888889352
2024-08-22,HD현대미포,3,2,3,8,0.599999880000024,0.399999920000016
2024-08-22,HD현대중공업,18,7,4,29,0.7199999712000011,0.27999998880000043
2024-08-22,STX엔진,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-08-22,삼성중공업,15,11,8,34,0.5769230547337286,0.4230769068047343
2024-08-22,세진중공업,1,0,0,1,0.9999990000010001,0.0
2024-08-22,한국카본,2,0,0,2,0.99999950000025,0.0
2024-08-22,한화엔진,7,6,2,15,0.5384614970414233,0.4615384260355057
2024-08-22,한화오션,18,19,11,48,0.48648647333820344,0.5135134996347703
2024-08-23,HD한국조선해양,10,2,3,15,0.8333332638888947,0.16666665277777895
2024-08-23,HD현대마린솔루션,2,1,1,4,0.6666664444445185,0.33333322222225925
2024-08-23,HD현대마린엔진,0,1,0,1,0.0,0.9999990000010001
2024-08-23,HD현대미포,13,2,1,16,0.8666666088888928,0.13333332444444504
2024-08-23,HD현대중공업,20,1,2,23,0.9523809070294805,0.04761904535147403
2024-08-23,STX엔진,0,1,0,1,0.0,0.9999990000010001
2024-08-23,삼성중공업,15,2,3,20,0.8823528892733594,0.11764705190311459
2024-08-23,세진중공업,1,1,0,2,0.499999750000125,0.499999750000125
2024-08-23,한국카본,1,0,0,1,0.9999990000010001,0.0
2024-08-23,한화엔진,12,1,0,13,0.9230768520710114,0.07692307100591762
2024-08-23,한화오션,21,5,6,32,0.8076922766272201,0.1923076849112429
2024-08-24,HD한국조선해양,3,2,1,6,0.599999880000024,0.399999920000016
2024-08-24,HD현대마린솔루션,1,0,0,1,0.9999990000010001,0.0
2024-08-24,HD현대마린엔진,0,1,0,1,0.0,0.9999990000010001
2024-08-24,HD현대미포,5,0,1,6,0.99999980000004,0.0
2024-08-24,HD현대중공업,6,0,1,7,0.9999998333333611,0.0
2024-08-24,삼성중공업,3,3,1,7,0.49999991666668053,0.49999991666668053
2024-08-24,한국카본,0,1,0,1,0.0,0.9999990000010001
