기업명,날짜,뉴스제목,URL
STX엔진,2024.02.14,"1위 삼성중공업 주가, 2위 한화오션 주가, 3위 HSD엔진 주가... 2월 2주차...",https://www.cwn.kr/news/articleView.html?idxno=26389
STX엔진,2024.02.15,"방위산업·전쟁·테러 관련주, '상승' 빅텍·한화에어로스페이스·LIG넥...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=245606
STX엔진,2024.02.16,1위 삼성중공업 주가·2위 한화오션 주가·3위 HSD엔진 주가 2월 2주차 업...,https://www.stardailynews.co.kr/news/articleView.html?idxno=436175
STX엔진,2024.02.19,"방위산업·전쟁·테러 관련주, '웃음' 에이스테크·비유테크놀러지·현...",https://www.pointdaily.co.kr/news/articleView.html?idxno=190951
STX엔진,2024.02.19,이엠코리아 주가 꿈틀...초전도 중성자 개발 국가핵융합연구소에 납품,https://www.pinpointnews.co.kr/news/articleView.html?idxno=246587
STX엔진,2024.02.19,2월 16일 주식시장 주요공시,https://www.nbnews.kr/news/articleView.html?idxno=87557
STX엔진,2024.02.21,지난해 영업익 189억…흑자전환,http://news.heraldcorp.com/view.php?ud=20240221050675
STX엔진,2024.02.21,비엠티 주가 휘파람...해외 유수기업과 손잡고 강소기업 자리매김,https://www.pinpointnews.co.kr/news/articleView.html?idxno=247135
STX엔진,2024.02.21,"1위 삼성중공업 주가, 2위 한화오션 주가, 3위 현대미포조선 주가... 2월...",https://www.cwn.kr/news/articleView.html?idxno=27151
STX엔진,2024.02.22,주가 급등…방산부문 호조에 지난해 '흑자전환',http://www.thebigdata.co.kr/view.php?ud=202402220500426439cd1e7f0bdf_23
STX엔진,2024.02.22,LIG넥스원 주가 기세등등...외국인은 13만주 이상 폭풍매집,https://www.pinpointnews.co.kr/news/articleView.html?idxno=247276
STX엔진,2024.02.22,"국내증시 상승 출발… 코스닥, 앤씨앤 등 반도체주 '上'",https://www.lcnews.co.kr/news/articleView.html?idxno=69861
STX엔진,2024.02.22,"방위산업·전쟁·테러 관련주, '봄날' 현대로템·풍산·에이스테크·퍼스...",https://www.pointdaily.co.kr/news/articleView.html?idxno=191390
STX엔진,2024.02.23,"“독자엔진 통한 기술자립, 멈추지 않는 R&D 결과""",http://www.edaily.co.kr/news/newspath.asp?newsid=01344806638793472
STX엔진,2024.02.23,오늘부터 비대면 진료 전면 허용...유비케어 '급등' [권영훈의 증시뉴스...,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202402230129&t=NNv
STX엔진,2024.02.23,1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가 2월 3...,https://www.stardailynews.co.kr/news/articleView.html?idxno=437044
STX엔진,2024.02.26,한화엔진 출범 '초읽기'…선박 분야 계열사 시너지 기대,http://www.srtimes.kr/news/articleView.html?idxno=152128
STX엔진,2024.02.26,2월 23일 주식시장 주요공시,https://www.nbnews.kr/news/articleView.html?idxno=87984
STX엔진,2024.02.27,한화에어로스페이스 주가 폭등랠리...시장 예상 매출과 영업이익 초과 ...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=248424
